tenant_id,client_id,invoice_amount,days_to_due,client_late_ratio_90d,client_invoice_count_90d,business_late_ratio_30d,month,weekday,is_month_end,label_late
tenant-06,tenant-06-client-028,7955.08,18,0.286192,22,0.185919,11,0,0,0
tenant-06,tenant-06-client-008,6207.6,17,0.046586,6,0.185919,11,0,0,0
tenant-06,tenant-06-client-029,11429.7,57,0.372048,40,0.126919,11,1,0,0
tenant-06,tenant-06-client-017,6630.76,30,0.35606,32,0.126919,11,1,0,0
tenant-06,tenant-06-client-008,1880.44,18,0.022319,39,0.126919,11,1,0,0
tenant-06,tenant-06-client-011,8298.02,27,0.055515,19,0.126919,11,1,0,0
tenant-06,tenant-06-client-010,569.95,53,0.235622,37,0.145053,11,2,0,0
tenant-06,tenant-06-client-006,4151.44,15,0.333481,43,0.145053,11,2,0,0
tenant-06,tenant-06-client-007,8587.74,22,0.401239,4,0.145053,11,2,0,1
tenant-06,tenant-06-client-026,2823.12,52,0.423369,24,0.127186,11,3,0,0
tenant-06,tenant-06-client-027,8244.22,41,0.314352,2,0.127186,11,3,0,1
tenant-06,tenant-06-client-004,8370.43,7,0.192812,34,0.163024,11,4,0,0
tenant-06,tenant-06-client-021,6653.17,48,0.151873,36,0.163024,11,4,0,0
tenant-06,tenant-06-client-014,3556.01,44,0.207181,31,0.136507,11,5,0,0
tenant-06,tenant-06-client-028,5461.31,8,0.291142,37,0.176764,11,6,0,0
tenant-06,tenant-06-client-001,11098.57,55,0.296284,4,0.182993,11,0,0,0
tenant-06,tenant-06-client-022,763.61,52,0.453162,9,0.182993,11,0,0,0
tenant-06,tenant-06-client-024,13855.48,56,0.094662,48,0.182993,11,0,0,0
tenant-06,tenant-06-client-006,9693.54,16,0.241395,26,0.113132,11,1,0,1
tenant-06,tenant-06-client-010,5475.06,8,0.368581,22,0.113132,11,1,0,0
tenant-06,tenant-06-client-014,7058.27,11,0.203922,30,0.113132,11,1,0,0
tenant-06,tenant-06-client-025,13406.51,57,0.45222,29,0.113132,11,1,0,1
tenant-06,tenant-06-client-003,10067.49,44,0.335102,36,0.113132,11,1,0,0
tenant-06,tenant-06-client-016,4691.11,27,0.374723,49,0.120416,11,2,0,1
tenant-06,tenant-06-client-007,10414.16,28,0.36569,40,0.120416,11,2,0,0
tenant-06,tenant-06-client-028,8714.69,30,0.35592,3,0.120416,11,2,0,0
tenant-06,tenant-06-client-012,1259.15,19,0.350494,3,0.120416,11,2,0,1
tenant-06,tenant-06-client-025,1903.47,13,0.505868,21,0.120416,11,2,0,1
tenant-06,tenant-06-client-006,6831.05,40,0.209884,22,0.172794,11,3,0,0
tenant-06,tenant-06-client-024,8080.24,26,0.14158,6,0.101164,11,4,0,0
tenant-06,tenant-06-client-028,12422.75,51,0.307184,13,0.101164,11,4,0,0
tenant-06,tenant-06-client-014,7882.63,50,0.146829,33,0.111575,11,5,0,0
tenant-06,tenant-06-client-025,7280.56,14,0.519049,28,0.111575,11,5,0,1
tenant-06,tenant-06-client-002,13088.19,37,0.446381,31,0.156671,11,6,0,0
tenant-06,tenant-06-client-024,12806.51,57,0.157879,21,0.168466,11,0,0,1
tenant-06,tenant-06-client-024,10630.14,49,0.203667,29,0.168466,11,0,0,0
tenant-06,tenant-06-client-001,4196.06,18,0.296842,22,0.168466,11,0,0,0
tenant-06,tenant-06-client-020,10354.95,42,0.358186,5,0.168466,11,0,0,1
tenant-06,tenant-06-client-005,3051.88,38,0.184266,33,0.14286,11,1,0,0
tenant-06,tenant-06-client-005,764.93,8,0.183346,10,0.14286,11,1,0,0
tenant-06,tenant-06-client-003,5253.5,57,0.401051,30,0.14286,11,1,0,1
tenant-06,tenant-06-client-013,311.23,49,0.288091,8,0.101694,11,2,0,1
tenant-06,tenant-06-client-011,8936.74,47,0.203962,25,0.101694,11,2,0,0
tenant-06,tenant-06-client-015,9330.28,29,0.406453,3,0.160463,11,3,0,1
tenant-06,tenant-06-client-021,7805.78,15,0.267047,9,0.120087,11,4,0,0
tenant-06,tenant-06-client-019,8766.83,9,0.382873,42,0.120087,11,4,0,1
tenant-06,tenant-06-client-008,4728.63,48,0.189986,23,0.120087,11,4,0,0
tenant-06,tenant-06-client-017,13242.62,50,0.403072,15,0.120087,11,4,0,0
tenant-06,tenant-06-client-013,4185.19,15,0.258398,11,0.120087,11,4,0,0
tenant-06,tenant-06-client-024,3186.52,29,0.275896,5,0.093838,11,6,0,0
tenant-06,tenant-06-client-022,2673.61,24,0.46167,42,0.093838,11,6,0,0
tenant-06,tenant-06-client-008,9436.17,9,0.022352,50,0.130138,11,0,0,0
tenant-06,tenant-06-client-019,12711.68,52,0.294973,36,0.130138,11,0,0,0
tenant-06,tenant-06-client-024,7755.9,55,0.279901,35,0.130138,11,0,0,0
tenant-06,tenant-06-client-027,4508.55,26,0.342456,1,0.130138,11,0,0,0
tenant-06,tenant-06-client-017,13239.67,20,0.333305,5,0.146463,11,1,0,0
tenant-06,tenant-06-client-014,13434.35,42,0.151314,7,0.178754,11,2,0,0
tenant-06,tenant-06-client-020,1627.12,18,0.37502,36,0.119406,11,3,0,0
tenant-06,tenant-06-client-011,3744.19,33,0.210231,25,0.119406,11,3,0,1
tenant-06,tenant-06-client-005,12141.21,21,0.140116,27,0.119406,11,3,0,0
tenant-06,tenant-06-client-015,5597.91,56,0.585143,11,0.119406,11,3,0,1
tenant-06,tenant-06-client-016,11109.91,47,0.552644,38,0.119406,11,3,0,1
tenant-06,tenant-06-client-019,9108.17,46,0.319346,29,0.095993,11,4,0,0
tenant-06,tenant-06-client-003,10647.21,56,0.247188,32,0.095993,11,4,0,0
tenant-06,tenant-06-client-006,5431.25,59,0.219642,6,0.095993,11,4,0,1
tenant-06,tenant-06-client-003,12565.56,28,0.428176,3,0.095993,11,4,0,1
tenant-06,tenant-06-client-006,6090.35,25,0.319754,23,0.095993,11,4,0,0
tenant-06,tenant-06-client-014,10370.94,25,0.334469,47,0.180293,11,5,1,0
tenant-06,tenant-06-client-027,8078.19,14,0.401161,15,0.180293,11,5,1,1
tenant-06,tenant-06-client-016,11619.46,15,0.471314,2,0.149494,12,6,0,0
tenant-06,tenant-06-client-013,13041.0,54,0.260332,11,0.114653,12,0,0,0
tenant-06,tenant-06-client-014,153.74,58,0.16534,32,0.114653,12,0,0,0
tenant-06,tenant-06-client-009,11846.63,24,0.184989,1,0.114653,12,0,0,1
tenant-06,tenant-06-client-012,2774.99,16,0.337168,21,0.114653,12,0,0,0
tenant-06,tenant-06-client-014,10111.83,60,0.147701,6,0.171726,12,1,0,1
tenant-06,tenant-06-client-023,5117.98,11,0.39234,1,0.171726,12,1,0,0
tenant-06,tenant-06-client-028,6799.65,7,0.267729,24,0.167273,12,2,0,0
tenant-06,tenant-06-client-017,12677.76,48,0.435268,34,0.167273,12,2,0,1
tenant-06,tenant-06-client-016,1116.87,32,0.375933,13,0.167273,12,2,0,0
tenant-06,tenant-06-client-017,13115.82,53,0.250176,16,0.111189,12,3,0,0
tenant-06,tenant-06-client-008,2266.56,33,0.120319,9,0.111189,12,3,0,0
tenant-06,tenant-06-client-010,6149.71,46,0.43827,22,0.111189,12,3,0,0
tenant-06,tenant-06-client-019,8927.68,25,0.382963,49,0.111189,12,3,0,0
tenant-06,tenant-06-client-015,10565.58,44,0.432603,44,0.111189,12,3,0,1
tenant-06,tenant-06-client-020,2811.09,11,0.452096,13,0.111189,12,3,0,0
tenant-06,tenant-06-client-027,10220.26,32,0.298586,27,0.188819,12,4,0,0
tenant-06,tenant-06-client-029,183.53,50,0.407694,22,0.188819,12,4,0,0
tenant-06,tenant-06-client-006,560.67,11,0.185655,26,0.110924,12,5,0,0
tenant-06,tenant-06-client-028,1609.37,35,0.174813,39,0.110924,12,5,0,1
tenant-06,tenant-06-client-007,7817.54,41,0.260751,15,0.110924,12,5,0,0
tenant-06,tenant-06-client-013,5711.07,41,0.223146,1,0.091572,12,0,0,0
tenant-06,tenant-06-client-028,1774.97,45,0.291434,15,0.091572,12,0,0,0
tenant-06,tenant-06-client-020,9064.98,30,0.369267,13,0.091572,12,0,0,0
tenant-06,tenant-06-client-022,12530.03,43,0.43962,31,0.091572,12,0,0,0
tenant-06,tenant-06-client-009,11350.58,27,0.1866,38,0.091572,12,0,0,0
tenant-06,tenant-06-client-014,290.89,33,0.154387,12,0.091572,12,0,0,1
tenant-06,tenant-06-client-005,5816.32,48,0.308532,12,0.093787,12,1,0,0
tenant-06,tenant-06-client-018,8990.67,15,0.292396,10,0.093787,12,1,0,1
tenant-06,tenant-06-client-026,7757.64,51,0.48488,10,0.093787,12,1,0,0
tenant-06,tenant-06-client-004,13205.57,56,0.156156,16,0.093787,12,1,0,1
tenant-06,tenant-06-client-002,1194.13,37,0.570849,40,0.142937,12,2,0,0
tenant-06,tenant-06-client-020,12393.73,11,0.487436,3,0.103595,12,3,0,0
tenant-06,tenant-06-client-006,12157.55,34,0.250987,34,0.103595,12,3,0,1
tenant-06,tenant-06-client-018,3096.2,42,0.251524,6,0.103595,12,3,0,0
tenant-06,tenant-06-client-006,1698.3,9,0.384945,29,0.103595,12,3,0,1
tenant-06,tenant-06-client-015,1268.67,24,0.443795,49,0.15859,12,4,0,0
tenant-06,tenant-06-client-020,12524.01,16,0.571215,2,0.15859,12,4,0,0
tenant-06,tenant-06-client-022,5549.19,32,0.424788,3,0.15859,12,4,0,0
tenant-06,tenant-06-client-010,6955.03,39,0.43378,21,0.15859,12,4,0,0
tenant-06,tenant-06-client-018,11822.46,46,0.083598,11,0.15859,12,4,0,0
tenant-06,tenant-06-client-004,12469.84,18,0.218244,10,0.15859,12,4,0,1
tenant-06,tenant-06-client-022,2544.2,56,0.370439,21,0.135351,12,5,0,0
tenant-06,tenant-06-client-028,9502.49,42,0.399432,44,0.135351,12,5,0,1
tenant-06,tenant-06-client-029,5225.45,22,0.372992,42,0.135351,12,5,0,0
tenant-06,tenant-06-client-015,7699.57,10,0.591709,31,0.150015,12,6,0,1
tenant-06,tenant-06-client-007,5668.99,45,0.273416,34,0.165352,12,0,0,1
tenant-06,tenant-06-client-021,9136.0,48,0.183995,2,0.165352,12,0,0,0
tenant-06,tenant-06-client-018,6960.59,9,0.278332,1,0.165352,12,0,0,0
tenant-06,tenant-06-client-002,10276.63,14,0.546737,29,0.151707,12,1,0,0
tenant-06,tenant-06-client-019,9927.79,7,0.336918,19,0.166588,12,2,0,0
tenant-06,tenant-06-client-012,9465.81,44,0.315909,27,0.166588,12,2,0,1
tenant-06,tenant-06-client-029,8699.04,19,0.430966,14,0.093099,12,3,0,0
tenant-06,tenant-06-client-006,13808.7,58,0.169123,25,0.093099,12,3,0,1
tenant-06,tenant-06-client-013,10436.19,15,0.278061,49,0.093099,12,3,0,1
tenant-06,tenant-06-client-004,5382.47,25,0.292185,4,0.093099,12,3,0,1
tenant-06,tenant-06-client-003,9712.44,14,0.415165,39,0.096381,12,4,0,1
tenant-06,tenant-06-client-025,1648.66,49,0.550156,41,0.09462,12,5,0,1
tenant-06,tenant-06-client-025,11416.6,33,0.518552,50,0.174151,12,0,0,0
tenant-06,tenant-06-client-008,5183.45,30,0.125843,6,0.170257,12,1,0,0
tenant-06,tenant-06-client-009,1638.85,48,0.029785,2,0.170257,12,1,0,0
tenant-06,tenant-06-client-013,6767.65,13,0.280586,4,0.168338,12,2,0,1
tenant-06,tenant-06-client-006,4212.56,17,0.243949,13,0.168338,12,2,0,0
tenant-06,tenant-06-client-003,9340.38,44,0.312747,3,0.168338,12,2,0,0
tenant-06,tenant-06-client-005,1903.65,38,0.263966,44,0.168338,12,2,0,0
tenant-06,tenant-06-client-023,11118.23,56,0.293358,23,0.168338,12,2,0,1
tenant-06,tenant-06-client-015,13221.03,40,0.565105,40,0.168338,12,2,0,1
tenant-06,tenant-06-client-024,7807.27,22,0.202697,7,0.130104,12,3,0,0
tenant-06,tenant-06-client-009,2375.25,23,0.031499,8,0.099362,12,4,0,0
tenant-06,tenant-06-client-014,6221.65,11,0.322279,44,0.178684,12,5,0,0
tenant-06,tenant-06-client-029,10029.74,12,0.566441,37,0.17957,12,6,0,1
tenant-06,tenant-06-client-020,4577.93,27,0.364838,42,0.17957,12,6,0,0
tenant-06,tenant-06-client-001,12511.8,48,0.355569,6,0.109206,12,0,0,0
tenant-07,tenant-07-client-005,11726.68,23,0.057869,31,0.140296,1,0,0,0
tenant-07,tenant-07-client-028,2125.57,55,0.029945,34,0.140296,1,0,0,0
tenant-07,tenant-07-client-019,1872.99,11,0.450746,6,0.199456,1,1,0,1
tenant-07,tenant-07-client-015,7317.05,45,0.075666,23,0.199456,1,1,0,0
tenant-07,tenant-07-client-016,3993.6,51,0.182769,28,0.199456,1,1,0,0
tenant-07,tenant-07-client-032,4098.35,23,0.194042,21,0.199456,1,1,0,1
tenant-07,tenant-07-client-018,8177.18,27,0.212064,1,0.185206,1,2,0,0
tenant-07,tenant-07-client-019,1555.19,51,0.463484,14,0.185206,1,2,0,0
tenant-07,tenant-07-client-015,9029.03,25,0.154265,42,0.185206,1,2,0,1
tenant-07,tenant-07-client-007,10625.97,7,0.167006,32,0.185206,1,2,0,1
tenant-07,tenant-07-client-037,11718.28,54,0.473723,21,0.163553,1,3,0,1
tenant-07,tenant-07-client-034,3276.61,7,0.029831,18,0.163553,1,3,0,0
tenant-07,tenant-07-client-018,8985.51,38,0.309903,20,0.163553,1,3,0,1
tenant-07,tenant-07-client-015,5271.14,48,0.257768,42,0.163553,1,3,0,0
tenant-07,tenant-07-client-007,9348.17,39,0.123069,50,0.157782,1,4,0,0
tenant-07,tenant-07-client-016,1181.86,58,0.205035,45,0.157782,1,4,0,1
tenant-07,tenant-07-client-001,11156.86,20,0.0,31,0.157782,1,4,0,1
tenant-07,tenant-07-client-021,8744.74,42,0.112494,37,0.157782,1,4,0,1
tenant-07,tenant-07-client-023,2467.83,8,0.436674,21,0.157782,1,4,0,1
tenant-07,tenant-07-client-037,2245.88,11,0.429091,34,0.14501,1,5,0,1
tenant-07,tenant-07-client-033,808.83,20,0.550856,48,0.14501,1,5,0,0
tenant-07,tenant-07-client-007,1374.55,29,0.045065,18,0.117696,1,6,0,0
tenant-07,tenant-07-client-032,7237.66,46,0.271369,2,0.12775,1,0,0,0
tenant-07,tenant-07-client-004,5585.29,58,0.0,13,0.12775,1,0,0,0
tenant-07,tenant-07-client-008,6509.66,44,0.18547,22,0.12775,1,0,0,1
tenant-07,tenant-07-client-011,3030.18,12,0.32477,12,0.12775,1,0,0,1
tenant-07,tenant-07-client-014,7325.15,29,0.158867,49,0.192456,1,1,0,1
tenant-07,tenant-07-client-017,1395.97,24,0.342799,12,0.17993,1,2,0,1
tenant-07,tenant-07-client-013,4499.81,38,0.325428,15,0.17993,1,2,0,1
tenant-07,tenant-07-client-007,9506.13,26,0.072863,47,0.17993,1,2,0,1
tenant-07,tenant-07-client-029,8363.59,37,0.156269,17,0.17993,1,2,0,0
tenant-07,tenant-07-client-019,2111.42,10,0.42832,43,0.180891,1,3,0,0
tenant-07,tenant-07-client-022,3260.0,48,0.422112,1,0.180891,1,3,0,1
tenant-07,tenant-07-client-036,6944.75,45,0.137137,46,0.180891,1,3,0,0
tenant-07,tenant-07-client-012,6901.26,36,0.338565,38,0.180891,1,3,0,0
tenant-07,tenant-07-client-007,5981.18,50,0.067247,5,0.180891,1,3,0,0
tenant-07,tenant-07-client-005,3442.59,20,0.007422,4,0.120198,1,4,0,0
tenant-07,tenant-07-client-026,13643.92,24,0.585218,34,0.196846,1,6,0,0
tenant-07,tenant-07-client-009,11540.13,15,0.029992,12,0.127053,1,0,0,1
tenant-07,tenant-07-client-034,10566.21,52,0.018492,31,0.188535,1,1,0,0
tenant-07,tenant-07-client-037,4345.16,44,0.424687,7,0.188535,1,1,0,0
tenant-07,tenant-07-client-023,7918.57,35,0.312076,34,0.188535,1,1,0,1
tenant-07,tenant-07-client-008,6008.6,54,0.085421,36,0.188535,1,1,0,1
tenant-07,tenant-07-client-014,6315.66,30,0.09471,7,0.171727,1,2,0,0
tenant-07,tenant-07-client-035,7880.47,56,0.205129,16,0.14016,1,3,0,0
tenant-07,tenant-07-client-029,12444.01,58,0.259901,15,0.14016,1,3,0,0
tenant-07,tenant-07-client-029,969.46,23,0.193385,37,0.14016,1,3,0,0
tenant-07,tenant-07-client-021,4403.18,35,0.157086,32,0.14016,1,3,0,0
tenant-07,tenant-07-client-015,12864.87,27,0.278594,42,0.14016,1,3,0,0
tenant-07,tenant-07-client-007,9379.85,56,0.043193,33,0.165177,1,4,0,1
tenant-07,tenant-07-client-015,7302.54,27,0.245629,4,0.165177,1,4,0,0
tenant-07,tenant-07-client-018,6951.11,44,0.292132,36,0.165177,1,4,0,0
tenant-07,tenant-07-client-005,13890.4,34,0.052513,50,0.131918,1,5,0,0
tenant-07,tenant-07-client-003,6313.92,8,0.353757,25,0.131636,1,6,0,1
tenant-07,tenant-07-client-015,1377.68,43,0.224667,5,0.131316,1,0,0,0
tenant-07,tenant-07-client-038,4733.56,54,0.039022,15,0.131316,1,0,0,0
tenant-07,tenant-07-client-008,11793.41,23,0.054526,44,0.131316,1,0,0,0
tenant-07,tenant-07-client-030,236.89,20,0.095962,32,0.131316,1,0,0,1
tenant-07,tenant-07-client-038,2023.31,10,0.101719,1,0.191075,1,1,0,0
tenant-07,tenant-07-client-007,5549.21,60,0.144312,18,0.157682,1,2,0,1
tenant-07,tenant-07-client-031,3504.42,30,0.39172,21,0.165888,1,3,0,1
tenant-07,tenant-07-client-009,8108.4,45,0.055706,2,0.165888,1,3,0,0
tenant-07,tenant-07-client-029,8784.89,14,0.13522,9,0.165888,1,3,0,1
tenant-07,tenant-07-client-003,8745.01,37,0.450175,36,0.165888,1,3,0,1
tenant-07,tenant-07-client-021,275.1,41,0.081735,7,0.141378,1,4,0,0
tenant-07,tenant-07-client-027,7609.75,58,0.138518,48,0.141378,1,4,0,0
tenant-07,tenant-07-client-035,10943.5,59,0.182797,47,0.20989,1,5,0,1
tenant-07,tenant-07-client-021,3732.96,47,0.162331,24,0.20989,1,5,0,0
tenant-07,tenant-07-client-018,253.52,57,0.120469,12,0.151983,1,6,0,0
tenant-07,tenant-07-client-016,611.84,8,0.142729,5,0.170142,1,0,0,0
tenant-07,tenant-07-client-020,12239.0,29,0.210759,48,0.170142,1,0,0,0
tenant-07,tenant-07-client-002,8044.25,60,0.170156,17,0.170142,1,0,0,0
tenant-07,tenant-07-client-001,13670.67,7,0.157934,3,0.161915,1,1,0,1
tenant-07,tenant-07-client-027,3657.6,29,0.22497,17,0.161915,1,1,0,0
tenant-07,tenant-07-client-019,10277.34,41,0.433533,29,0.161915,1,1,0,1
tenant-07,tenant-07-client-010,12052.32,32,0.438475,28,0.168096,1,2,1,1
tenant-07,tenant-07-client-013,7481.18,51,0.302124,31,0.168096,1,2,1,1
tenant-07,tenant-07-client-033,1676.02,49,0.530181,7,0.168096,1,2,1,1
tenant-07,tenant-07-client-024,951.11,50,0.444396,8,0.168096,1,2,1,1
tenant-07,tenant-07-client-016,1630.83,8,0.297275,29,0.168096,1,2,1,1
tenant-07,tenant-07-client-028,9610.63,37,0.200562,31,0.135672,2,3,0,0
tenant-07,tenant-07-client-013,11481.59,60,0.307741,7,0.135672,2,3,0,0
tenant-07,tenant-07-client-011,9844.17,14,0.355789,38,0.135672,2,3,0,1
tenant-07,tenant-07-client-020,13492.12,13,0.182139,27,0.135672,2,3,0,1
tenant-07,tenant-07-client-024,10683.79,48,0.501708,33,0.151942,2,4,0,1
tenant-07,tenant-07-client-020,1285.89,49,0.114467,35,0.151942,2,4,0,0
tenant-07,tenant-07-client-006,12003.72,57,0.200208,16,0.151942,2,4,0,1
tenant-07,tenant-07-client-018,10771.84,52,0.304913,39,0.151942,2,4,0,0
tenant-07,tenant-07-client-021,13710.37,12,0.151533,46,0.151942,2,4,0,1
tenant-07,tenant-07-client-037,13895.25,8,0.502899,1,0.200949,2,5,0,1
tenant-07,tenant-07-client-035,3660.35,32,0.287127,16,0.200949,2,5,0,1
tenant-07,tenant-07-client-033,6981.32,8,0.569769,42,0.166035,2,6,0,1
tenant-07,tenant-07-client-017,11969.36,37,0.332229,14,0.151806,2,0,0,1
tenant-07,tenant-07-client-010,4986.48,43,0.611383,7,0.151806,2,0,0,1
tenant-07,tenant-07-client-035,8054.5,26,0.179906,29,0.151806,2,0,0,0
tenant-07,tenant-07-client-026,10579.27,51,0.405057,40,0.151806,2,0,0,1
tenant-07,tenant-07-client-017,1871.37,43,0.37924,43,0.126368,2,1,0,0
tenant-07,tenant-07-client-038,7007.5,7,0.22334,34,0.126368,2,1,0,0
tenant-07,tenant-07-client-021,8103.25,8,0.035271,41,0.126368,2,1,0,0
tenant-07,tenant-07-client-038,9171.41,59,0.149272,27,0.18965,2,2,0,0
tenant-07,tenant-07-client-029,6747.26,37,0.194611,8,0.18965,2,2,0,0
tenant-07,tenant-07-client-004,1990.6,30,0.0,48,0.204464,2,3,0,0
tenant-07,tenant-07-client-019,3673.94,25,0.502867,3,0.204464,2,3,0,0
tenant-07,tenant-07-client-035,4571.44,58,0.107178,21,0.204464,2,3,0,0
tenant-07,tenant-07-client-032,3705.71,24,0.280742,48,0.204464,2,3,0,0
tenant-07,tenant-07-client-027,3042.04,59,0.240948,22,0.149038,2,4,0,1
tenant-07,tenant-07-client-022,486.22,43,0.443352,22,0.149038,2,4,0,0
tenant-07,tenant-07-client-011,6649.44,53,0.277111,31,0.149038,2,4,0,0
tenant-07,tenant-07-client-010,6710.26,43,0.567523,21,0.149038,2,4,0,1
tenant-07,tenant-07-client-018,11799.96,17,0.320365,48,0.168107,2,5,0,0
tenant-07,tenant-07-client-002,3378.4,34,0.111806,40,0.168107,2,5,0,1
tenant-07,tenant-07-client-020,3787.14,18,0.276837,42,0.153518,2,6,0,0
tenant-07,tenant-07-client-019,2848.06,30,0.362883,3,0.153518,2,6,0,0
tenant-07,tenant-07-client-015,6757.4,56,0.215578,30,0.153235,2,0,0,0
tenant-07,tenant-07-client-019,7951.81,11,0.376098,38,0.152008,2,1,0,0
tenant-07,tenant-07-client-031,11263.1,28,0.419395,39,0.143367,2,2,0,0
tenant-07,tenant-07-client-005,4959.72,46,0.109003,31,0.143367,2,2,0,0
tenant-07,tenant-07-client-014,862.17,49,0.0,3,0.143367,2,2,0,0
tenant-07,tenant-07-client-020,11568.6,44,0.093705,2,0.143367,2,2,0,0
tenant-07,tenant-07-client-015,2588.56,34,0.258705,37,0.143367,2,2,0,0
tenant-07,tenant-07-client-036,172.48,51,0.152944,25,0.138141,2,3,0,0
tenant-07,tenant-07-client-008,1757.61,51,0.178195,12,0.138141,2,3,0,0
tenant-07,tenant-07-client-003,3552.21,13,0.292491,35,0.138141,2,3,0,0
tenant-07,tenant-07-client-007,3772.77,29,0.120339,38,0.138141,2,3,0,0
tenant-07,tenant-07-client-002,11358.92,59,0.117225,15,0.138141,2,3,0,0
tenant-07,tenant-07-client-025,13776.03,50,0.550056,28,0.170274,2,4,0,1
tenant-07,tenant-07-client-019,11600.04,42,0.399165,44,0.170274,2,4,0,0
tenant-07,tenant-07-client-019,12426.21,40,0.421269,33,0.170274,2,4,0,0
tenant-07,tenant-07-client-036,8863.25,27,0.167913,4,0.140649,2,5,0,0
tenant-07,tenant-07-client-031,11089.95,50,0.616078,6,0.19742,2,6,0,0
tenant-07,tenant-07-client-003,13289.2,28,0.302614,23,0.125838,2,0,0,0
tenant-07,tenant-07-client-010,3977.54,60,0.558268,42,0.125838,2,0,0,0
tenant-07,tenant-07-client-016,9710.72,16,0.317951,26,0.125838,2,0,0,0
tenant-07,tenant-07-client-032,8297.87,22,0.271292,47,0.125838,2,0,0,0
tenant-07,tenant-07-client-006,11242.55,40,0.099048,28,0.196061,2,1,0,0
tenant-07,tenant-07-client-032,11063.72,31,0.168875,40,0.196061,2,1,0,0
tenant-07,tenant-07-client-011,8403.7,46,0.320972,25,0.196061,2,1,0,1
tenant-07,tenant-07-client-005,9360.2,10,0.0,10,0.158608,2,2,0,1
tenant-07,tenant-07-client-001,6507.47,13,0.0,37,0.158608,2,2,0,0
tenant-07,tenant-07-client-016,11039.58,22,0.102445,30,0.158608,2,2,0,0
tenant-07,tenant-07-client-007,4160.55,32,0.228696,15,0.162911,2,3,0,1
tenant-07,tenant-07-client-014,5256.04,11,0.0,43,0.162911,2,3,0,0
tenant-07,tenant-07-client-033,4313.74,32,0.542355,29,0.162911,2,3,0,1
tenant-07,tenant-07-client-015,6742.84,51,0.225931,3,0.162911,2,3,0,0
tenant-07,tenant-07-client-013,1400.78,35,0.257103,24,0.137523,2,4,0,0
tenant-07,tenant-07-client-015,214.55,13,0.276173,46,0.137523,2,4,0,0
tenant-07,tenant-07-client-029,3077.97,20,0.329522,16,0.137523,2,4,0,0
tenant-07,tenant-07-client-003,1277.97,7,0.413653,7,0.137523,2,4,0,0
tenant-07,tenant-07-client-036,8678.14,17,0.219317,11,0.125648,2,5,0,1
tenant-07,tenant-07-client-001,5893.09,20,0.035968,34,0.125648,2,5,0,0
tenant-07,tenant-07-client-004,2494.46,48,0.153627,21,0.202654,2,6,0,1
tenant-07,tenant-07-client-022,7649.7,9,0.413749,18,0.202654,2,6,0,0
tenant-07,tenant-07-client-003,13401.14,28,0.275023,4,0.20939,2,0,0,1
tenant-07,tenant-07-client-037,13218.95,46,0.462581,41,0.180773,2,1,0,1
tenant-07,tenant-07-client-013,11207.87,51,0.348744,18,0.170043,2,2,0,0
tenant-07,tenant-07-client-032,8544.49,33,0.352207,4,0.170043,2,2,0,0
tenant-07,tenant-07-client-022,5339.21,27,0.298853,31,0.170043,2,2,0,1
tenant-07,tenant-07-client-020,5681.87,23,0.073419,49,0.170043,2,2,0,0
tenant-07,tenant-07-client-008,10951.4,55,0.121831,32,0.151503,2,3,1,1
tenant-07,tenant-07-client-034,2331.92,56,0.030525,32,0.151503,2,3,1,0
tenant-07,tenant-07-client-007,5431.63,30,0.041663,36,0.151503,2,3,1,0
tenant-07,tenant-07-client-022,5035.2,38,0.348466,3,0.151503,2,3,1,0
tenant-07,tenant-07-client-025,11921.86,27,0.45798,3,0.151503,2,3,1,1
tenant-07,tenant-07-client-018,10482.8,46,0.292609,17,0.200614,3,4,0,0
tenant-07,tenant-07-client-002,7476.88,10,0.065305,45,0.200614,3,4,0,0
tenant-07,tenant-07-client-008,3275.35,49,0.198731,33,0.200614,3,4,0,0
tenant-07,tenant-07-client-029,716.85,16,0.14447,17,0.160985,3,5,0,0
tenant-07,tenant-07-client-008,4212.0,7,0.275032,29,0.160985,3,5,0,1
tenant-07,tenant-07-client-005,12635.23,21,0.068152,28,0.152917,3,0,0,0
tenant-07,tenant-07-client-030,5553.1,54,0.122586,7,0.169597,3,1,0,1
tenant-07,tenant-07-client-030,10993.98,27,0.0,3,0.169597,3,1,0,1
tenant-07,tenant-07-client-008,9979.78,41,0.042135,1,0.144786,3,2,0,0
tenant-07,tenant-07-client-017,2604.79,25,0.310587,24,0.144786,3,2,0,0
tenant-07,tenant-07-client-028,12903.16,37,0.098973,3,0.144786,3,2,0,0
tenant-07,tenant-07-client-011,11201.52,18,0.428066,36,0.144786,3,2,0,0
tenant-07,tenant-07-client-038,11162.24,14,0.070913,24,0.13053,3,3,0,0
tenant-07,tenant-07-client-032,7542.14,19,0.37774,28,0.13053,3,3,0,0
tenant-07,tenant-07-client-004,12546.86,50,0.0,37,0.13053,3,3,0,1
tenant-07,tenant-07-client-018,11336.89,51,0.25956,30,0.1684,3,4,0,0
tenant-07,tenant-07-client-035,13846.81,41,0.097199,2,0.1684,3,4,0,1
tenant-07,tenant-07-client-026,11190.65,10,0.437352,35,0.1684,3,4,0,1
tenant-07,tenant-07-client-036,7611.27,16,0.1093,23,0.1684,3,4,0,0
